"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"3171","IRAK4",689.452541131957,1.14597584173971,0.169708377555121,6.752617980615,1.45200901438741e-11,2.47803127819626e-10
"3172","TMEM117",293.415525182711,-2.61016545436879,0.359048486143852,-7.26967402759924,3.60356008015792e-13,7.43653599725082e-12
"3173","LOC124902922",90.675736986756,-2.69341623743197,0.675658028070047,-3.98636014897278,6.70946447214343e-05,0.000367878509461992
"3174","SLC38A1",286.492283848401,-2.36894525545411,0.340525555300251,-6.95673266978551,3.48254889571293e-12,6.42184508354363e-11
"3175","PCED1B",66.0533877785217,-1.982287396055,0.510661103620735,-3.88180611759933,0.000103683528681078,0.000544457368132733
"3176","PCED1B-AS1",63.5069167001173,-2.50910965132808,0.554860809777149,-4.52205239064519,6.12428958216735e-06,4.26548493330953e-05
"3177","RPAP3-DT",172.337837848943,1.82556197784339,0.553027379667875,3.30103362864194,0.000963293358542967,0.00396709066714379
"3178","RAPGEF3",435.740847518709,-3.18603951151031,0.282489527530386,-11.2784340692686,1.67704578957043e-29,1.32976830760708e-27
"3179","SLC48A1",2702.33202142886,-1.44424366329781,0.516894640250275,-2.79407745957382,0.00520480099443472,0.0172041329647693
"3180","VDR",2728.80916355688,1.45874862317172,0.454788403327241,3.20753258548258,0.00133878892881338,0.00528238709213717
"3181","CCDC184",2.21654129930911,4.7990904033627,1.93131490341661,2.48488239534259,0.0129594239683832,0.0374872294839608
"3182","CACNB3",180.702488169079,2.55621856412783,0.517874242245126,4.93598320906236,7.97479686850868e-07,6.6213617495439e-06
"3183","RND1",44.0261408253103,4.03927553209044,0.73990400181392,5.45918865445775,4.78315311182554e-08,5.02853057386003e-07
"3184","RHEBL1",54.2387178434738,3.47529421138845,0.65239101004614,5.32701119094615,9.98420145001423e-08,9.92450805658117e-07
"3185","LMBR1L",925.144026382632,1.42449575271807,0.212510644517782,6.70317365019742,2.03940863945203e-11,3.39890448754593e-10
"3186","TUBA1B",14888.7661279795,-1.14841433252293,0.206132538525571,-5.57124237026005,2.52929172074466e-08,2.77194033914885e-07
"3187","TROAP",21.1231841138264,-2.2925257366997,0.795372989059156,-2.88232787413553,0.00394748741334286,0.0135635667522461
"3188","FAM186B",22.9707448304537,2.57541677837347,0.706220092961071,3.64676225449088,0.000265565423428049,0.00126821792202749
"3189","FMNL3",8010.82456813068,1.05373529673406,0.174567602464199,6.0362592019339,1.57727827660204e-09,2.08577093973236e-08
"3190","FAIM2",238.298629161876,-3.27548373055198,0.518904627074104,-6.31230395655001,2.7491160110677e-10,3.98844304603601e-09
"3191","AQP5-AS1",7.85516344114826,-4.71937054655126,1.20927839896575,-3.90263362893736,9.51516749995875e-05,0.000504279416912981
"3192","LOC105369764",32.4621457951664,-3.18860428607958,0.685871709700635,-4.64898061981783,3.33579550788152e-06,2.44387918232002e-05
"3193","ASIC1",94.1352735281385,-2.97032081515854,0.536221277920229,-5.5393564885734,3.03585106165168e-08,3.29579281132233e-07
"3194","GPD1",560.078582722899,-4.86417264348414,0.377908375923963,-12.8713014936267,6.52925841976808e-38,8.57370647018719e-36
"3195","LIMA1",1359.72538227375,-1.54317569663036,0.479600453409773,-3.21762768500108,0.0012925548089196,0.00511759361257661
"3196","DIP2B",4115.74769632023,1.34505862479925,0.226032456684306,5.95073222903499,2.6694551112983e-09,3.39922708922333e-08
"3197","CSRNP2",1268.1702806711,1.30970802783351,0.230461874232122,5.68297047916208,1.32375125674839e-08,1.50360638617767e-07
"3198","POU6F1",67.28589041922,1.42491335452746,0.459124237573829,3.10354635611745,0.00191216276705739,0.00721470490586663
"3199","LOC105369767",72.8599456281412,1.66618408457374,0.322854376866948,5.16079137827639,2.45908095756036e-07,2.269311236395e-06
"3200","CELA1",4.87435107711903,2.65391542171553,1.02465626916971,2.59005434463016,0.0095960781660126,0.0290545964856096
"3201","SLC4A8",950.493801476409,-1.52163907992002,0.299195705639471,-5.08576510704865,3.6614698593588e-07,3.27341121511453e-06
"3202","ACVRL1",919.393294504007,2.58704979548929,0.317960396597171,8.1363900132722,4.07238469187228e-16,1.12391275512234e-14
"3203","ACVR1B",2161.77440565471,1.4515963353957,0.340674068813342,4.26095341054867,2.03556667715714e-05,0.000126135385080467
"3204","TAMALIN-AS1",10.7459812699538,4.27053452918783,1.10426622513539,3.86730521316472,0.000110044664250467,0.000575077515383427
"3205","TAMALIN",447.212977855202,4.5882576650211,0.406528594940265,11.2864327924959,1.53125934152784e-29,1.21885878706324e-27
"3206","KRT7",19.6284922277462,4.25620624230592,0.805297116525024,5.2852619920857,1.25524978290456e-07,1.22182386800569e-06
"3207","KRT79",113.288516489645,-4.95114427107322,0.779538722993317,-6.35137694258669,2.1339608722405e-10,3.14915800587761e-09
"3208","KRT78",3.73824967439729,-4.36556689958495,1.55365356815417,-2.80987151129933,0.00495612818333724,0.0164825840664108
"3209","TNS2",72.4962663283505,-1.04378185128664,0.383184111234047,-2.72396955062967,0.00645024530492824,0.0207066734983495
"3210","IGFBP6",241.501485440104,1.64962927317697,0.545439558186745,3.0244034346555,0.00249123986613026,0.00908212220692156
"3211","CBX5",1978.02850033,-1.2112994950471,0.320788479003404,-3.77600685289652,0.000159362608088574,0.00080564480832615
"3212","GPR84",2444.30655016222,3.64374911767873,0.614761874562212,5.9270902579532,3.08349514242112e-09,3.87381693212394e-08
"3213","ITGA5",11819.9226070113,1.05191730594167,0.249485048999557,4.21635408678753,2.48283809647735e-05,0.000150503352534481
"3214","PPP1R1A",45.2899696304087,5.16972710125858,0.976409341451179,5.29463093171059,1.19257017745453e-07,1.16576703548614e-06
"3215","MUCL1",7.02121638863667,5.71626142024503,1.56008576761534,3.66406869346843,0.000248240161251558,0.00119572877672012
"3216","TESPA1",15.9736001644412,1.64212386533628,0.596445712888159,2.75318244368737,0.00590189960136692,0.0191823367778307
"3217","TMT1B",116.739584679586,-3.79804083795923,0.511995927241362,-7.41810751976701,1.18805639446011e-13,2.58910894589742e-12
"3218","DGKA",596.352317885855,1.76610711942687,0.380022471125755,4.6473754938624,3.36184879704532e-06,2.46121714488233e-05
"3219","PA2G4",2243.37708633034,-1.02535935669262,0.250719539235558,-4.08966672409711,4.31993456758238e-05,0.00024800827358752
"3220","ESYT1",7316.37305234682,-1.47588784795183,0.310349193677415,-4.75557171734076,1.97885593073954e-06,1.52281052139329e-05
"3221","MYL6B",234.259427382594,1.12723105935764,0.388924325484464,2.89833004904874,0.00375155568377705,0.0129777341171541
"3222","COQ10A",88.6354895086257,1.57218681839249,0.580722757455706,2.70729327929327,0.00678343021784723,0.0216180549344781
"3223","IL23A",178.745000970499,5.08122853564836,1.06657251193839,4.76407227710542,1.897244959901e-06,1.46328477715372e-05
"3224","STAT2",12898.9479456532,2.80322779607403,0.413982291057279,6.77137127995209,1.27567430268062e-11,2.18614309426962e-10
"3225","RBMS2",873.060499963602,1.8423909160487,0.306437467554446,6.01228998122222,1.82920732922552e-09,2.39282603422038e-08
"3226","BAZ2A",6180.35526426706,1.65379111561207,0.201307216760389,8.21525995056868,2.11705145307646e-16,5.98698666071664e-15
"3227","RDH16",4.89116693398261,2.43194403166043,0.827323205391083,2.93953320275941,0.00328707050006034,0.0115642057046492
"3228","MYO1A",24.9757387044597,3.35880173539714,0.702993790524936,4.77785405883752,1.77175895911527e-06,1.37473024844262e-05
"3229","NEMP1",1515.65965102009,1.65468468359658,0.345624500333483,4.78752137652285,1.68853757249341e-06,1.31759616179122e-05
"3230","DTX3",3.39996456652821,3.30252123737126,1.15436715975855,2.86089326905491,0.00422449244575527,0.0143692684807277
"3231","CDK4",1200.73791036201,-1.5920468715451,0.197541943119306,-8.05928526573001,7.674182176147e-16,2.07898738164844e-14
"3232","MARCHF9",834.306019906263,1.3341037143536,0.220360783111308,6.05417940305523,1.41135251610535e-09,1.88204679637955e-08
"3233","CYP27B1",5678.49415821974,4.26105491586883,0.381237461202733,11.1769050775493,5.29028688311312e-29,4.13123312054016e-27
"3234","EEF1AKMT3",867.228979018996,1.4691104734119,0.249647543197324,5.88473835791244,3.98684184236327e-09,4.91289488476755e-08
"3235","TSFM",1067.65116244092,1.77473937663994,0.287736656314644,6.16792938157742,6.9190029841331e-10,9.62728491811013e-09
"3236","AVIL",114.278033174658,3.07608582014534,0.469257736074513,6.55521600107813,5.55613943686708e-11,8.96286155167854e-10
"3237","CTDSP2",5729.11816745148,1.44280283510476,0.398597392544955,3.619699631984,0.00029494518868232,0.00138953153790556
"3238","MIR26A2",4.70993885625164,2.94022087023023,1.11777752845849,2.63041687220626,0.00852802230122497,0.0263194173296488
"3239","LOC283387",4.34837735953655,4.24678513745437,1.55988140081898,2.72250514380432,0.0064789024825071,0.0207857226236175
"3240","LOC101927608",4.44377552718745,4.25018116587074,1.4498796321472,2.93140276726036,0.00337434979378124,0.0118308835626861
"3241","LINC01465",55.5213328870581,1.78622225175976,0.348972701097643,5.11851570664827,3.07949595548821e-07,2.79063246674044e-06
"3242","MIRLET7IHG",287.313365272962,2.41486572844571,0.501843172853306,4.81199278793737,1.49432747599801e-06,1.17724016629721e-05
"3243","MIRLET7I",62.4025974039223,2.8869960243099,0.359054740581718,8.04054562720037,8.9439319596206e-16,2.39154476367754e-14
"3244","SRGAP1",789.001992758185,-1.22534759011632,0.246936661969394,-4.96219386924485,6.97013711962348e-07,5.86755193377532e-06
"3245","KICS2",153.187605063916,-1.72099513800131,0.281405210603819,-6.11571880388611,9.61226927432308e-10,1.31149267610486e-08
"3246","TBK1",1578.61819521964,1.97315791528462,0.163676128022922,12.0552577771652,1.81962310155772e-33,1.82103640105408e-31
"3247","GNS",46072.1829444187,1.17056795984393,0.167232872353597,6.9996283826835,2.56642316634506e-12,4.81870491779325e-11
"3248","TBC1D30",675.246788733285,1.50864782130505,0.261706065330004,5.76466510014846,8.1820148102065e-09,9.63337620372457e-08
"3249","IRAK3",1231.08160596342,1.39020555405069,0.20603408943704,6.74745406378736,1.50461849793908e-11,2.55723124101502e-10
"3250","HELB",419.870622684462,3.15900423419254,0.600880653494474,5.25729063803448,1.46193175899871e-07,1.39792138884589e-06
"3251","LOC124903104",5.18778922464216,2.80078231778182,1.01555552897113,2.75788200436398,0.00581771937049643,0.01893859190623
"3252","LOC105369811",48.2865150820768,6.52168885072174,1.3320855528217,4.895848346157,9.78825328153997e-07,7.97607231826988e-06
"3253","LOC105369812",88.8784909247277,-4.39999843756542,0.551170064095307,-7.98301418054625,1.42802492490903e-15,3.74556766563925e-14
"3254","LINC02408",13.1705391582737,-5.49420290980681,1.2433671653106,-4.41880971533806,9.9245978885897e-06,6.60230752085076e-05
"3255","DYRK2",2828.13617404291,-2.40190223515951,0.334026539917315,-7.19075267418595,6.44351115322479e-13,1.28970316441633e-11
"3256","LOC105369816",87.2061238130256,-1.89474263141427,0.410846305944154,-4.61180398606729,3.9918933749263e-06,2.87697613692478e-05
"3257","MDM1",258.501449062674,1.41697699984912,0.255164908142888,5.55318131384915,2.80516841792062e-08,3.06310127668705e-07
"3258","LINC02384",149.374683882971,6.71305182395176,0.563345300331303,11.9164069000022,9.72112637327126e-33,9.19315327116332e-31
"3259","RAP1B",3290.50002808207,1.3058398475698,0.14797989600918,8.82444090573487,1.10008004316052e-18,3.87017920986301e-17
"3260","SLC35E3",1239.72117351259,2.13363121263195,0.166053930855647,12.8490256246132,8.71004111256049e-38,1.12228879735342e-35
"3261","MDM2",6659.08290746241,1.30820598935329,0.185902008348389,7.03707292339549,1.9632012369131e-12,3.75100618166825e-11
"3262","PRANCR",67.5883161180067,1.1732308959001,0.440319443341862,2.6644994075113,0.00771030022070463,0.0241423271877497
"3263","KCNMB4",90.1261466516129,2.45998285920679,0.688688349343186,3.57198268498795,0.000354288840575386,0.00163400866606312
"3264","TRHDE",15.3140634575498,-7.18828801197763,1.51554800334583,-4.74302892162324,2.10546196750942e-06,1.60942543278362e-05
"3265","GLIPR1",3412.29896094539,-2.10628147067124,0.209526487238105,-10.0525785471584,8.94944886941029e-24,4.56687717553868e-22
"3266","PHLDA1-DT",34.2620234246091,1.1811785336059,0.340428413382624,3.46968257399338,0.000521073787608227,0.00229637819694981
"3267","OSBPL8",5099.35501720903,-1.23095987154931,0.266094562932929,-4.62602413961981,3.72751873489043e-06,2.70491116643792e-05
"3268","PPP1R12A-AS1",40.3454271368267,1.2603995435124,0.35298694127722,3.57066904218005,0.000356070570227146,0.00164002477118026
"3269","RLIG1",67.0845375217303,-1.20505683260182,0.30945944259457,-3.89407032630312,9.85760506761463e-05,0.000519978407690533
"3270","LOC124902978",64.9934400745875,8.94468197746199,1.38024382165148,6.48050861532535,9.14139340863716e-11,1.42988593712036e-09
"3271","GALNT4",174.016043152891,1.30905185162902,0.381705581803948,3.42948050547864,0.000604737873813232,0.00262524236818985
"3272","LINC01619",17.0545790007209,5.65196082438713,1.36884373095054,4.12900369603355,3.64338547462533e-05,0.000212488526083966
"3273","BTG1",5273.64302368111,3.53413046494595,0.327620360061815,10.7872736122967,3.95344247058301e-27,2.6722678679849e-25
"3274","BTG1-DT",22.6024652155781,3.07193034721371,0.618855722058579,4.96388776530199,6.90958822092491e-07,5.82371507614832e-06
"3275","LINC02391",5.40091097547233,-3.07127399214599,0.953257002506432,-3.22187404243618,0.00127355108999538,0.0050530271884805
"3276","LOC105369905",23.9487436958261,3.40898385169989,1.0683957580633,3.1907500811117,0.00141903971800773,0.00555121875264656
"3277","SOCS2-AS1",3.83490728998017,4.06069196608134,1.32688089514181,3.06032891192344,0.00221094039060487,0.00817738555663975
"3278","SOCS2",130.28080112777,7.07490607980177,0.611714592262208,11.5656977441682,6.14894053164644e-31,5.19535073772225e-29
"3279","CEP83",258.36461813255,-1.96642358208105,0.373478392463994,-5.26516023887682,1.40067134069277e-07,1.34746805225022e-06
"3280","FGD6",2193.66335603858,-1.37781093391152,0.231601931561158,-5.94904768118349,2.69707070226301e-09,3.43015481788119e-08
"3281","AMDHD1",204.910665029841,-4.34215439900914,0.511112914651583,-8.49548949857608,1.97100474527414e-17,6.15670209523812e-16
"3282","HAL",25.3557401997384,-1.56842100816838,0.620797828359449,-2.52646020414273,0.0115218441255399,0.033914097443194
"3283","LTA4H",6545.07763636301,-2.11218898753026,0.648163063943273,-3.25873087349377,0.0011191177600075,0.00452032361683282
"3284","LOC124902990",5.06832021412359,-2.9910864450236,0.968382578913868,-3.08874458313613,0.0020100416563325,0.00754122270918122
"3285","CFAP54",8.94752382254909,2.75640036830298,1.08822334105887,2.53293626804671,0.0113111516344399,0.0333892757868863
"3286","TMPO-AS1",147.167486523112,2.71453410254024,0.680260404390315,3.99043378832721,6.59525593845988e-05,0.000362677504473964
"3287","IKBIP",380.016098344125,-1.67409447809473,0.302979042006761,-5.52544646984982,3.28648773204035e-08,3.54734194155727e-07
"3288","GAS2L3",810.815283262814,-3.61773379833446,0.205295421370369,-17.6220871083519,1.66738290720181e-69,6.74015019899463e-67
"3289","UTP20",499.844512929416,-1.7958807531212,0.346452241856801,-5.18363149707511,2.17606678476747e-07,2.02627790581599e-06
"3290","SPIC",3.31141719289124,-4.98171167251104,1.43661253615448,-3.46767938267202,0.00052497322964589,0.00231109291103559
"3291","CHPT1",544.733183047327,-1.09425220534546,0.25640244843635,-4.26771355741209,1.97486681556633e-05,0.00012307694761099
"3292","SYCP3",13.6750044705745,1.9611050187247,0.612825081535269,3.20010567095537,0.00137377210325618,0.00540180920860756
"3293","DRAM1",7886.19890711302,2.5537486439626,0.209418250783656,12.1944894220361,3.32582009852901e-34,3.48046229194284e-32
"3294","IGF1",11.5463192659015,-3.42382919505691,1.22219883492452,-2.80136840031301,0.00508863910293929,0.0168677019294212
"3295","NT5DC3",155.554319980758,-2.20245747013479,0.524205300546644,-4.20151697786736,2.65132359261782e-05,0.000159543745433185
"3296","SLC41A2",2576.65940671237,2.43332255965299,0.225846934281398,10.7742111594092,4.55671191172265e-27,3.03355016139866e-25
"3297","CKAP4",6815.90647753509,1.83077219336588,0.243092987555442,7.53116003787782,5.02915023229901e-14,1.13935122185798e-12
"3298","LOC124903008",30.6409686484189,1.56434887532361,0.3681257986335,4.24949536579764,2.14252641421819e-05,0.000131851715091111
"3299","POLR3B",252.315871945191,-1.14090378472959,0.171007712509938,-6.6716510500267,2.52941428542418e-11,4.18174858927867e-10
"3300","ABTB3",621.471660954829,6.29586992959845,0.48705144814629,12.9264987375778,3.19018964908716e-38,4.35555958977357e-36
"3301","LOC124900324",5.016261275395,3.94812072102177,1.5300062480675,2.58046052165376,0.00986686371528715,0.0297173502343842
"3302","CMKLR1",4637.96544245073,3.20064124163659,0.178666899168114,17.914013488447,9.16800969976161e-72,4.02144016958054e-69
"3303","CORO1C",16139.9629096091,-1.39318776650764,0.295341689840127,-4.71720659302043,2.39104862664506e-06,1.80629748944356e-05
"3304","USP30-AS1",316.255987279136,3.70736162283006,0.612899573087684,6.04888922365046,1.45847896577069e-09,1.94237741332872e-08
"3305","ALKBH2",56.5765128199267,-1.36388574708851,0.343139998516676,-3.97472096807222,7.04618167057842e-05,0.000383687483678406
"3306","MMAB",356.954148053948,-1.80493773443447,0.272514041922225,-6.62328341579402,3.5130652120202e-11,5.74348552030202e-10
"3307","MVK",437.129547771406,-1.45704995939825,0.356178153160975,-4.09078980972686,4.29906626833573e-05,0.000247016583578621
"3308","ANKRD13A",3366.05389533655,1.62232049801528,0.307329101127112,5.27877279458897,1.30051941770298e-07,1.2617180383701e-06
"3309","IFT81",161.807163046592,1.48244322666993,0.396497139196977,3.7388497422007,0.000184864174209746,0.000918573105690073
"3310","ANAPC7",1401.18810974837,-1.69363967559305,0.159779154043187,-10.5998788498734,2.98366484651377e-26,1.78293433262979e-24
"3311","PPTC7",2255.26290069181,1.02269735807982,0.183865158824057,5.56221398670995,2.66373377398095e-08,2.91020325831432e-07
"3312","TCTN1",108.371141068554,-1.01152426608416,0.393127251688879,-2.57301996170107,0.010081539284337,0.0302798679903689
"3313","CUX2",25.1039805294903,-5.43899813033266,0.954243232695602,-5.69980267501427,1.1994618426674e-08,1.367704941838e-07
"3314","LOC105369983",44.474330101683,-6.6871162100799,1.02877696389241,-6.50006410017093,8.02857949988488e-11,1.26735983897111e-09
"3315","PHETA1",1451.28253829101,-2.04147285305839,0.446229125830957,-4.57494308390742,4.76349467015009e-06,3.37587508146491e-05
"3316","SH2B3",8823.10127850559,-1.00321651708329,0.217143204091434,-4.62006868361791,3.83613031410066e-06,2.77298957066968e-05
"3317","LOC124903019",32.9209145733505,1.44414232021833,0.595740672395778,2.4241123480972,0.0153458571871134,0.0433205794563235
"3318","ALDH2",6207.72240445576,1.74751735762145,0.350509906726165,4.98564327023912,6.17559967103326e-07,5.26317332856642e-06
"3319","MIR6761",1.72279674218661,4.42940670614864,1.58224492553304,2.79944440628016,0.00511906305578392,0.0169533500334203
"3320","TRAFD1",4517.53455996382,2.92793069508858,0.349461542690078,8.37840602588205,5.36492927524656e-17,1.6146479115107e-15
"3321","OAS1",7073.56016807714,4.34098701574031,0.391541781648057,11.0869062235669,1.45223743887175e-28,1.09667864614579e-26
"3322","OAS3",29522.5866047662,5.13990763657906,0.353234184278234,14.5509915669161,5.75625864776215e-48,1.17496067606202e-45
"3323","OAS2",10157.8229377209,5.22323293616686,0.318975914405468,16.3750073290089,2.88472694727741e-60,9.14946626847247e-58
"3324","DTX1",12.1114787678764,-3.28282660100633,0.749950745656369,-4.3773896086111,1.20109159925222e-05,7.86585273512827e-05
"3325","RASAL1",271.493875415164,-2.27369366499009,0.886236726334307,-2.56556019111806,0.0103009347380488,0.0308406064701392
"3326","TPCN1",2968.19741681154,-1.50451854859341,0.569060705214956,-2.64386300935169,0.00819658219690252,0.0254450743218405
"3327","LOC124903025",10.0219622858226,5.46943237186014,1.40451846925349,3.89416906334252,9.85359120152525e-05,0.00051994275968939
"3328","LINC00173",13.8329777335453,2.62702235236643,1.09244705182967,2.40471366366599,0.0161851417480009,0.0452437806476998
"3329","RNFT2",116.272887623335,-1.47394618148539,0.461464782181797,-3.19405995516408,0.00140286978775741,0.00549526193129524
"3330","HRK",11.8192573866224,-3.43746251071075,1.0026132513045,-3.42850297084968,0.000606919892873869,0.00263360566438385
"3331","FBXW8",357.887262110224,-1.51074609282224,0.270439374456049,-5.58626529831646,2.32004730254367e-08,2.56049760113707e-07
"3332","TESC",37.7245257414861,-1.85267989210986,0.348154822945529,-5.32142532576584,1.02957372456193e-07,1.02046595699849e-06
"3333","CIT",129.492325475525,-1.7238895241541,0.523930851010934,-3.29029970429843,0.00100080724254982,0.00410273257355481
"3334","RPLP0",6812.24041884568,-1.2708143627404,0.206090742136443,-6.1662855379455,6.99127909910218e-10,9.71241306651553e-09
"3335","PXN-AS1",19.5247790879496,-2.29747638702403,0.554807245812001,-4.1410352953511,3.45741748506305e-05,0.000202667383770429
"3336","NRAV",105.23897292014,-1.80331342278226,0.291767021999847,-6.18066226409649,6.38332473512149e-10,8.91589584954367e-09
"3337","POP5",189.539908708067,-1.35481803476572,0.279467982248137,-4.84784705520504,1.24808562567886e-06,9.99244010058074e-06
"3338","MLEC",7332.61790166653,-1.39506996333621,0.340120949422033,-4.10168784283017,4.10147348586742e-05,0.000236652609528807
"3339","OASL",5510.57184225557,8.28601441021497,0.641851551107303,12.9095495616084,3.97620168691103e-38,5.28860477273276e-36
"3340","TMEM120B",255.582093175047,-2.10318441091169,0.30592249022727,-6.87489307945041,6.20363705851402e-12,1.10063839585478e-10
"3341","RHOF",2678.00664637967,-1.56328211357534,0.474235403714906,-3.29642641888274,0.000979232617719968,0.00402629829415933
"3342","HPD",9.87933257847888,4.40778024246556,1.13723807157647,3.87586412434767,0.000106246964005074,0.000557350485986921
"3343","CFAP251",17.5394557896446,1.87584650997504,0.565273211926091,3.31847763240601,0.000905095711113186,0.00375366187493652
"3344","HCAR2",113.167810683864,6.58679394703086,0.684508276129152,9.62266516962912,6.41471415697703e-22,2.9129019176264e-20
"3345","HCAR3",189.534171665889,4.25912675106224,0.569729896454664,7.47569467139795,7.67970788673304e-14,1.70241782572998e-12
"3346","ABCB9",292.967080325053,-3.81086450571234,0.326013594377631,-11.6892809730447,1.44605650129826e-31,1.29055847752229e-29
"3347","PITPNM2",103.686942677611,-1.23106372857334,0.38361272215935,-3.20913165143142,0.00133136515816218,0.00525611338580458
"3348","MTRFR",174.339050384666,1.38274250891003,0.180573604025549,7.65750075362281,1.89586235842418e-14,4.47197921982527e-13
"3349","KMT5A",652.181312129813,-1.13992220368845,0.190446172874842,-5.98553484420808,2.15679941519386e-09,2.79651426060607e-08
"3350","RILPL2",2429.46174922938,1.84776138904959,0.36835566792335,5.0162425882207,5.26917910963405e-07,4.54896970369412e-06
"3351","RILPL1",499.274275470274,-1.86485203462349,0.33819983519499,-5.51405364685735,3.50661634795651e-08,3.75935531094495e-07
"3352","ZNF664",1241.49829267242,-1.02540124265684,0.186669572976654,-5.49313541733489,3.94859781556492e-08,4.19826160730719e-07
"3353","SCARB1",1648.53448052588,-1.42505975119978,0.33902294125562,-4.20343162006048,2.62898597153035e-05,0.000158291982444713
"3354","BRI3BP",1366.52549254292,-2.06894891700625,0.327965171546409,-6.30844094588099,2.81860236064852e-10,4.08544628634576e-09
"3355","LOC124903083",15.8322023138774,1.22520055108031,0.497964415672421,2.46041787830538,0.0138775327535238,0.0397746719375292
"3356","GLT1D1",344.567093501467,3.66801674444332,0.457649509788162,8.01490368937831,1.10223352342252e-15,2.92830493799984e-14
"3357","STX2",874.418938576831,-1.82907798000125,0.22233784882793,-8.22657046311891,1.92649772208075e-16,5.47061667195823e-15
"3358","ADGRD1",111.927651193826,-4.21986848042046,0.533230565132106,-7.91377830971676,2.49692759177093e-15,6.41054286823778e-14
"3359","ULK1",1407.89323261417,1.79766532251216,0.329928298621493,5.44865454107201,5.07522815969341e-08,5.30851870828206e-07
"3360","PUS1",426.272003630979,-1.20125862741245,0.265657201885178,-4.52183723568564,6.13051929369382e-06,4.26838182231651e-05
"3361","LOC124903061",88.6133816568284,1.03198856226516,0.429500092845368,2.40276679669242,0.0162715603137504,0.0454360676457101
"3362","PXMP2",58.5564312595095,-1.4676056364767,0.586724245013054,-2.50135502146166,0.0123719085871091,0.0360762754500483
"3363","PGAM5",761.809206064261,-1.46452274141457,0.250224469118323,-5.85283584205365,4.83261067670679e-09,5.89365999949869e-08
"3364","GJA3",45.3282260581615,3.13850475090938,0.899176677871127,3.49042054598217,0.000482260991206713,0.00214597293216439
"3365","GJB2",1365.46026823739,3.29550168552189,0.546227490689234,6.03320364078272,1.60740642378596e-09,2.12017215820674e-08
"3366","GJB6",4.33579718527329,-5.37036461735855,1.66040546614121,-3.2343693916157,0.00121911666250031,0.00486702345354498
"3367","EEF1AKMT1",60.3597465647372,-1.07330018399804,0.267248576542609,-4.01611188311387,5.9166175142143e-05,0.000329311519095686
"3368","SKA3",20.7224955936636,-1.83011648604568,0.677453969383182,-2.70146248860567,0.00690352672137744,0.0219465083867259
"3369","MIPEPP3",47.3057230331858,-1.04809648887202,0.330167662753865,-3.17443713333417,0.00150127408005932,0.0058253842338609
"3370","LOC105370108",134.864982351373,3.35539139377331,1.04243046021245,3.2188155678888,0.00128721247888039,0.00509937979719411
"3371","SACS",723.165199603742,-2.32506923965789,0.289983527293834,-8.01793557501612,1.07537180511815e-15,2.86432366076433e-14
"3372","MIPEP",571.104435752156,-2.41147648699853,0.166224204560645,-14.5073726980521,1.08808958717172e-47,2.19032981817826e-45
"3373","PCOTH",15.6126053633468,-3.01206724327952,0.605404211298142,-4.97529945624407,6.51468493111314e-07,5.5179434897218e-06
"3374","SHISA2",23.7355600995969,-3.37251725939489,0.914699305334869,-3.68702287158753,0.000226892971301783,0.00110347381371964
"3375","LOC124903137",15.554590797984,2.10167409095215,0.65672564335195,3.20023150036465,0.00137317245002556,0.00540048134866978
"3376","RASL11A",145.48348301154,-2.66722157440717,0.315955414699044,-8.44176567427329,3.12579507284888e-17,9.60378408671424e-16
"3377","GTF3A",854.946989665546,-1.98002599416965,0.173328019614475,-11.4235770914231,3.18835101615131e-30,2.58783639956596e-28
"3378","FLT3",11.744205910272,2.95786485405058,1.06532434292533,2.77649231775595,0.00549489335938105,0.0180099716211446
"3379","FLT1",1127.72088142605,-1.95980505362766,0.570403964306155,-3.43581948279687,0.000590764461016207,0.00257162164871413
"3380","SLC7A1",1899.89903085538,-1.99651172402813,0.332578402888726,-6.00313101117431,1.93548318942631e-09,2.52543806539321e-08
"3381","ALOX5AP",423.745258273984,-2.13363395341798,0.755215570859519,-2.82519857342145,0.00472513227090411,0.0158087190679908
"3382","B3GLCT",423.901429324265,-1.62577817797071,0.405996135175603,-4.00441786783887,6.21703858436133e-05,0.000344359128036521
"3383","BRCA2",587.605247178795,2.25634163023372,0.262272528962883,8.6030421834726,7.76304269776753e-18,2.48128508925853e-16
"3384","N4BP2L1",1262.50915310135,3.42009481392385,0.461204427547412,7.41557237884986,1.21100646767468e-13,2.63265050666502e-12
"3385","N4BP2L2",2250.29032569169,1.01170596609219,0.362137540847472,2.79370640150868,0.00521077639530495,0.0172137969994315
"3386","KL",73.9463344378803,6.07404481896593,0.73614932504236,8.25110424249375,1.56937579699843e-16,4.50616315193866e-15
"3387","LINC02344",11.8364356240533,-3.2053762579094,0.910638659124512,-3.51992112984864,0.000431675141489205,0.00194522726053365
"3388","SMAD9",22.4502540855549,-3.03701705375525,0.818520027626458,-3.71037598501039,0.00020695165793835,0.00101607891880377
"3389","NHLRC3",2813.16071282501,1.024205541967,0.225014241051179,4.55173653535131,5.32049363830738e-06,3.7384900084303e-05
"3390","LHFPL6",152.592774672733,2.21955690905676,0.391346859122485,5.67158482895111,1.41482514227506e-08,1.60000192721572e-07
